record_id,nli_actor_index,nli_opinion_index,nli_chunk_index,nli_actor_name,nli_opinion,match_method,occurrences,actor_turn_occurrences,transcript_start,transcript_end,matched_text,speaker_name,turn_start,turn_end,turn_attribution_verified
104,2,0,0,Sandoval de Araújo Feitosa Neto,Afirmou que a energia elétrica é essencial para a vida moderna e destacou a necessidade de um plano para reorientar o desenvolvimento do país com base na energia elétrica.,NORMALIZED_EXACT_MATCH,1,1,143602,144210,"Vou fazer também um comentário a respeito da fala do Deputado Lafayette e do Deputado Danilo Forte.

A energia elétrica é essencial à vida moderna. Isso é consenso entre todos aqui. Se pudermos falar de unanimidade, essa é uma unanimidade. Na fala trazida aqui pelo Deputado Julio Lopes — vou começar por ela —, foi destacada a importância de nós termos um plano, um projeto, para que possamos reorientar o desenvolvimento do País a partir da energia elétrica, como, vamos dizer assim, a grande base para que isso ocorra, considerada a nossa grande competitividade relacionada à produção de energia elétrica.",SANDOVAL DE ARAÚJO FEITOSA NETO,143458,148970,true
104,2,0,1,Sandoval de Araújo Feitosa Neto,Afirmou que a energia elétrica é essencial para a vida moderna e destacou a necessidade de um plano para reorientar o desenvolvimento do país com base na energia elétrica.,NORMALIZED_EXACT_MATCH,1,1,143842,145003,"Na fala trazida aqui pelo Deputado Julio Lopes — vou começar por ela —, foi destacada a importância de nós termos um plano, um projeto, para que possamos reorientar o desenvolvimento do País a partir da energia elétrica, como, vamos dizer assim, a grande base para que isso ocorra, considerada a nossa grande competitividade relacionada à produção de energia elétrica.

O grande problema é que, entre a produção de energia elétrica, seja nas nossas hidrelétricas, seja nos painéis solares, seja nas hélices das usinas eólicas, seja nas usinas termoelétricas, até a chegada na tomada do consumidor, a tarifa está extremamente sobrecarregada. E, claro, o setor elétrico é tão perfeito na sua composição de receita e despesa que o Parlamento o escolheu para ser o grande indutor das políticas públicas, exatamente em função da volatilidade do orçamento público ou de outras questões, que aqui não me compete descrever. Enfim, o setor elétrico tem, na geração da energia elétrica, no consumo e na efetividade do recebimento das políticas públicas, uma relação tão perfeita que dissemos:""Opa! vamos colocar a política pública lá, porque a política pública funciona"".",SANDOVAL DE ARAÚJO FEITOSA NETO,143458,148970,true
104,2,0,2,Sandoval de Araújo Feitosa Neto,Afirmou que a energia elétrica é essencial para a vida moderna e destacou a necessidade de um plano para reorientar o desenvolvimento do país com base na energia elétrica.,NORMALIZED_EXACT_MATCH,1,1,147121,147904,"Por isso, é importante, Deputado, a presença aqui do Frederico, que representa o Ministério de Minas e Energia. Nós fizemos um grande projeto duas vezes: na década de 90, quando houve a desregulamentação do setor e se criaram várias instituições, entre elas a ANEEL; e, em 2002, quando, com o aprendizado doblackout,do apagão de 2001, mudamos a matriz elétrica, com incentivos para geração eólica, renovável.

Mas, agora, nós estamos em outro paradigma, o paradigma da geração descentralizada, do consumidor mais engajado, da sociedade cobrando mais respostas, exigindo uma maior liberdade para consumir energia elétrica e gerar sua própria energia elétrica. E temos a distribuição de energia elétrica, provendo o serviço essencial do fio. Agora, temos que resolver essas distorções.",SANDOVAL DE ARAÚJO FEITOSA NETO,143458,148970,true
104,2,0,3,Sandoval de Araújo Feitosa Neto,Afirmou que a energia elétrica é essencial para a vida moderna e destacou a necessidade de um plano para reorientar o desenvolvimento do país com base na energia elétrica.,NORMALIZED_EXACT_MATCH,1,1,113961,114349,"Isso está muito bem trazido. Isso está muito bem pontuado e identificado pela Agência Nacional de Energia Elétrica, que abriu uma audiência pública específica para isso.

A qualidade deve ser vista por outras dimensões, não somente por DEC e FEC. Deve haver atendimento tempestivo a pedidos de novas ligações. O Brasil cresce e precisa de energia elétrica para sustentar esse crescimento.",SANDOVAL DE ARAÚJO FEITOSA NETO,104174,116394,true
104,2,1,0,Sandoval de Araújo Feitosa Neto,Comentou sobre a sobrecarga da tarifa elétrica e a necessidade de reconhecer e resolver esse problema.,NORMALIZED_EXACT_MATCH,1,1,143602,144210,"Vou fazer também um comentário a respeito da fala do Deputado Lafayette e do Deputado Danilo Forte.

A energia elétrica é essencial à vida moderna. Isso é consenso entre todos aqui. Se pudermos falar de unanimidade, essa é uma unanimidade. Na fala trazida aqui pelo Deputado Julio Lopes — vou começar por ela —, foi destacada a importância de nós termos um plano, um projeto, para que possamos reorientar o desenvolvimento do País a partir da energia elétrica, como, vamos dizer assim, a grande base para que isso ocorra, considerada a nossa grande competitividade relacionada à produção de energia elétrica.",SANDOVAL DE ARAÚJO FEITOSA NETO,143458,148970,true
104,2,1,1,Sandoval de Araújo Feitosa Neto,Comentou sobre a sobrecarga da tarifa elétrica e a necessidade de reconhecer e resolver esse problema.,NORMALIZED_EXACT_MATCH,1,1,113375,113989,"Também quero destacar que, de 2015 para cá, o investimento em distribuição saltou de 10 bilhões para 20 bilhões de reais, em valores históricos.

Além disso, a renovação das concessões a partir de 2015, e isto é exatamente o objetivo que aqui se dispõe, passou a se pautar em algumas premissas que estão sendo muito bem trazidas pelos Deputados e pela sociedade de uma forma geral.

Inicialmente, cito a satisfação dos usuários. O usuário de energia elétrica no Brasil consegue admitir falhas no serviço, mas ele é completamente intolerante com a demora no restabelecimento do serviço. Isso está muito bem trazido.",SANDOVAL DE ARAÚJO FEITOSA NETO,104174,116394,true
104,2,1,2,Sandoval de Araújo Feitosa Neto,Comentou sobre a sobrecarga da tarifa elétrica e a necessidade de reconhecer e resolver esse problema.,NORMALIZED_EXACT_MATCH,1,1,113961,114349,"Isso está muito bem trazido. Isso está muito bem pontuado e identificado pela Agência Nacional de Energia Elétrica, que abriu uma audiência pública específica para isso.

A qualidade deve ser vista por outras dimensões, não somente por DEC e FEC. Deve haver atendimento tempestivo a pedidos de novas ligações. O Brasil cresce e precisa de energia elétrica para sustentar esse crescimento.",SANDOVAL DE ARAÚJO FEITOSA NETO,104174,116394,true
104,2,1,3,Sandoval de Araújo Feitosa Neto,Comentou sobre a sobrecarga da tarifa elétrica e a necessidade de reconhecer e resolver esse problema.,NORMALIZED_EXACT_MATCH,1,1,146654,147232,"Não há um único recurso público na tarifa de energia elétrica.

E nós estamos falando de consumidores que estão localizados, por exemplo, na Região Norte do Brasil, os quais não têm um hectare de terra plantada, mas pagam irrigação na tarifa de energia elétrica. Então, de novo, são escolhas que têm que ser feitas.

Eu acho que uma boa saída, Deputado, seria o reconhecimento, que nós já estamos vendo que existe, e um grande projeto para reformar o setor elétrico. Por isso, é importante, Deputado, a presença aqui do Frederico, que representa o Ministério de Minas e Energia.",SANDOVAL DE ARAÚJO FEITOSA NETO,143458,148970,true
104,2,2,0,Sandoval de Araújo Feitosa Neto,Discutiu a importância de um projeto de reforma do setor elétrico para equilibrar os custos e promover a sustentabilidade do sistema.,NORMALIZED_EXACT_MATCH,1,1,147121,147904,"Por isso, é importante, Deputado, a presença aqui do Frederico, que representa o Ministério de Minas e Energia. Nós fizemos um grande projeto duas vezes: na década de 90, quando houve a desregulamentação do setor e se criaram várias instituições, entre elas a ANEEL; e, em 2002, quando, com o aprendizado doblackout,do apagão de 2001, mudamos a matriz elétrica, com incentivos para geração eólica, renovável.

Mas, agora, nós estamos em outro paradigma, o paradigma da geração descentralizada, do consumidor mais engajado, da sociedade cobrando mais respostas, exigindo uma maior liberdade para consumir energia elétrica e gerar sua própria energia elétrica. E temos a distribuição de energia elétrica, provendo o serviço essencial do fio. Agora, temos que resolver essas distorções.",SANDOVAL DE ARAÚJO FEITOSA NETO,143458,148970,true
104,2,2,1,Sandoval de Araújo Feitosa Neto,Discutiu a importância de um projeto de reforma do setor elétrico para equilibrar os custos e promover a sustentabilidade do sistema.,NORMALIZED_EXACT_MATCH,1,1,113375,113989,"Também quero destacar que, de 2015 para cá, o investimento em distribuição saltou de 10 bilhões para 20 bilhões de reais, em valores históricos.

Além disso, a renovação das concessões a partir de 2015, e isto é exatamente o objetivo que aqui se dispõe, passou a se pautar em algumas premissas que estão sendo muito bem trazidas pelos Deputados e pela sociedade de uma forma geral.

Inicialmente, cito a satisfação dos usuários. O usuário de energia elétrica no Brasil consegue admitir falhas no serviço, mas ele é completamente intolerante com a demora no restabelecimento do serviço. Isso está muito bem trazido.",SANDOVAL DE ARAÚJO FEITOSA NETO,104174,116394,true
104,2,2,2,Sandoval de Araújo Feitosa Neto,Discutiu a importância de um projeto de reforma do setor elétrico para equilibrar os custos e promover a sustentabilidade do sistema.,NORMALIZED_EXACT_MATCH,1,1,143842,145003,"Na fala trazida aqui pelo Deputado Julio Lopes — vou começar por ela —, foi destacada a importância de nós termos um plano, um projeto, para que possamos reorientar o desenvolvimento do País a partir da energia elétrica, como, vamos dizer assim, a grande base para que isso ocorra, considerada a nossa grande competitividade relacionada à produção de energia elétrica.

O grande problema é que, entre a produção de energia elétrica, seja nas nossas hidrelétricas, seja nos painéis solares, seja nas hélices das usinas eólicas, seja nas usinas termoelétricas, até a chegada na tomada do consumidor, a tarifa está extremamente sobrecarregada. E, claro, o setor elétrico é tão perfeito na sua composição de receita e despesa que o Parlamento o escolheu para ser o grande indutor das políticas públicas, exatamente em função da volatilidade do orçamento público ou de outras questões, que aqui não me compete descrever. Enfim, o setor elétrico tem, na geração da energia elétrica, no consumo e na efetividade do recebimento das políticas públicas, uma relação tão perfeita que dissemos:""Opa! vamos colocar a política pública lá, porque a política pública funciona"".",SANDOVAL DE ARAÚJO FEITOSA NETO,143458,148970,true
104,2,2,3,Sandoval de Araújo Feitosa Neto,Discutiu a importância de um projeto de reforma do setor elétrico para equilibrar os custos e promover a sustentabilidade do sistema.,NORMALIZED_EXACT_MATCH,1,1,143602,144210,"Vou fazer também um comentário a respeito da fala do Deputado Lafayette e do Deputado Danilo Forte.

A energia elétrica é essencial à vida moderna. Isso é consenso entre todos aqui. Se pudermos falar de unanimidade, essa é uma unanimidade. Na fala trazida aqui pelo Deputado Julio Lopes — vou começar por ela —, foi destacada a importância de nós termos um plano, um projeto, para que possamos reorientar o desenvolvimento do País a partir da energia elétrica, como, vamos dizer assim, a grande base para que isso ocorra, considerada a nossa grande competitividade relacionada à produção de energia elétrica.",SANDOVAL DE ARAÚJO FEITOSA NETO,143458,148970,true
104,3,0,0,Renata Albuquerque Ribeiro,"Destacou que as compensações financeiras muitas vezes não cobrem os prejuízos sofridos pelos consumidores, especialmente os intangíveis.",NORMALIZED_EXACT_MATCH,1,1,155492,156089,"Muitas vezes essas compensações não cobrem os prejuízos sofridos pelos consumidores. Vale lembrar que esses prejuízos podem ser divididos em tangíveis e intangíveis. Pessoas que perdem um eletrodoméstico, que sofrem a perda do seu eletrodoméstico, têm um prejuízo financeiro, mas e os prejuízos intangíveis? Alguém que deixa de fazer um exame de saúde, um aluno que perde uma aula, todos esses elementos também são importantes na hora de pensarmos a renovação dessas concessões.

Por último, o outro ponto, que também foi trazido pelo Deputado Hugo Leal, é o da necessidade de ampliação do debate.",RENATA ALBUQUERQUE RIBEIRO,154688,156871,true
